date,value
2018-01-25,12.661666671435
2018-01-26,12.7562498251597
2018-01-27,12.7837499777476
2018-01-31,12.5883332888285
2018-02-01,12.6554165681203
2018-02-02,12.5854167143504
2018-02-03,12.5737499793371
2018-02-04,12.5037501653035
2018-02-05,12.4558332363764
2018-02-06,12.3199999729792
2018-02-07,12.2508333126704
2018-02-08,12.1416666110357
2018-02-09,12.0820833444595
2018-02-10,12.1354165474574
2018-02-11,12.2016665935516
2018-02-12,12.2045832872391
2018-02-13,12.2079165776571
2018-02-14,12.1712499856949
2018-02-15,12.1412498950958
2018-02-16,12.2079166571299
2018-02-17,12.2449999650319
2018-02-18,12.3125001192093
2018-02-19,12.3295832872391
2018-02-20,12.2854168812434
2018-02-21,12.2074999014537
2018-03-01,11.3599999348323
2018-03-02,11.3991665442785
2018-03-03,11.4258333047231
2018-03-04,11.4716666936874
2018-03-06,11.622916618983
2018-03-07,11.7295833826065
2018-03-11,12.0641665061315
2018-03-12,12.2950000762939
2018-03-13,12.4229166905085
2018-03-14,12.420833309491501
2018-03-15,12.3766666253408
2018-03-16,12.272916674614
2018-03-17,12.1774999698003
2018-03-18,11.9645833571752
2018-03-19,11.8420833746592
2018-03-20,11.7075000603994
2018-03-21,11.7683333158493
2018-03-22,11.670833309491501
2018-03-23,11.6891665458679
2018-03-24,11.804166674614
2018-03-26,12.0208333333333
2018-03-27,12.030833363533
2018-03-28,11.9020833969116
2018-03-29,12.0420834223429
2018-03-30,12.0641667048136
2018-03-31,11.9695834318797
